group_id,分类,分类中文,日文母故事名,网站显示文本,子剧情数量,出现次数,source_sha256,children_sha256
battle-museum:f86210684258b90e,バトルミュージアム,战斗博物馆,篠目ヨヅルの「記憶」,篠目夜鹤的「记忆」,4,7,f86210684258b90e2f0afffa19f276128c2b343d513cc74cf0de3db39de76dd6,45e3b371aafc98577a01bfd9b63f6b477b89a829e7950b388569e24bfc7c2d5c
puella-historia:38106dfd7026277f,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow,Pillar of Tomorrow 9,10,10,38106dfd7026277fd458a09a53896d9c7405e8be152747ba13815c7c12e57119,a3fd6be7134e2e2b47a2c51659e42f5ee017535525bcbc71ed8b5c2a2e88481b
puella-historia:cedc56ece3659cac,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow アマリュリス,Pillar of Tomorrow 阿玛琉莉丝,1,1,cedc56ece3659cacdb0d0b80a461d7da0179111a5d94984ed9a18062935d5c9c,ce604f49a7ea5aadb016118f600fb34017a6c34968846400a61cdf2fe9c6d7ad
puella-historia:b21b5c93aacd9f10,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow エボニー,Pillar of Tomorrow 埃博妮,1,1,b21b5c93aacd9f10fcb111acf040456777a495e437065ee5abf20f82307a1b45,3fb8a4fee022451fa131a278b804d62f0d43c18dff1b2958a60f2b9d7884e68c
puella-historia:f6927e8933e9780b,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow オルガ,Pillar of Tomorrow 奥尔加,1,1,f6927e8933e9780b08a35123ef580872b84c900ea125866316006ae818046421,51a57e31a7a7b4c80ac9b906e340dc17e12276584a85d7c05c911374c6a847c8
puella-historia:62760fe144071b71,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow ガンヒルト,Pillar of Tomorrow 冈希尔德,1,1,62760fe144071b71ef90413d32412ca9b8ad1fae21cdfdc4c201a93b2971776b,83e572b4a08e7ae9c518c4566624a16ba76f69b05b642c3df03b684655315816
puella-historia:dbb9700d9f5b65f2,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow トヨ,Pillar of Tomorrow 台与,1,1,dbb9700d9f5b65f2defa2bb3d0f61cbe4f59551c994e38568b2efecdc7d97a6c,d5478c4495d2f7455df6f3577844feef3715638d82600f6650865629b58c510a
puella-historia:044647292af9be6b,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow ヘルカ,Pillar of Tomorrow 赫露迦,1,1,044647292af9be6b032af5be77cb398a0e3dc7bd7e548f2818f29b676331eef1,e868926354a40dd44046768db8afd162fcda5a66434e79c8515c4672d30ae1c0
puella-historia:9d190624109e3fb3,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow 千鶴,Pillar of Tomorrow 千鹤,1,1,9d190624109e3fb321f05bad49e532d57a1d47b6d6dd5edd0dee407a20f20e61,369d7bbb1770306d2651ae1ba2126e81636d26aa9bbc0d4c9f6189b32b56ae28
puella-historia:3c3de2b4fb57b660,ピュエラ・ヒストリア,魔法少女历史篇,Pillar of Tomorrow 水名露,Pillar of Tomorrow 水名露,1,1,3c3de2b4fb57b6600c5894b3a82c2ea1c7154558544f48716b80d475adf7ed48,7ed78762c131366fcfdbe4b1571ff3720d4c2606724b259bf142184df3919067
puella-historia:7c46cea2f3a8d4c8,ピュエラ・ヒストリア,魔法少女历史篇,アレクサンドリアの蜃気楼編,アレクサンドリア的蜃気楼篇,34,45,7c46cea2f3a8d4c8f19f405838f588aa9adc0f591a38940a054d704396c9ae47,7d5adfd42bdb86ce69e33a9c57037abde48bbad42b1511b62264f2b5efcc7e5a
puella-historia:180d0f7d4b411e9b,ピュエラ・ヒストリア,魔法少女历史篇,チベットのラクシャーシー編,チベット的ラクシャーシー篇,1,1,180d0f7d4b411e9b2ee3b24b948988b33bb20647157f4d89cd293429ff44a3f3,a4cfe883dbde4b1dfcf6b6dba35b75e1dce4a9f7388a7a6e96d48662c024cf54
puella-historia:32739c8181047c1b,ピュエラ・ヒストリア,魔法少女历史篇,パクス・ロマーナの恋人編,パクス・ロマーナの恋人編,1,1,32739c8181047c1ba8d2941d5983962473b33328ccc731786d3a917603b3ad5a,87d73f4208310b2754917192bb640ff03f885965cb3a6bcce41b9f1f02121a71
puella-historia:93e025c5b45dc362,ピュエラ・ヒストリア,魔法少女历史篇,ヴィークのワルキューレ編,ヴィーク的ワルキューレ篇,44,51,93e025c5b45dc362366af2d1be2f53168c2ecbf2a97ca35716e4d00a0f773ec2,c5a2d9a42ef9bab6c591f0c82401f2e33292cd0ffa01cb121adb79af98ffb629
puella-historia:a0936e1b48933f7f,ピュエラ・ヒストリア,魔法少女历史篇,未命名记录,未命名记录 279,37,37,a0936e1b48933f7ffa197c5345aaf722fa10b737e518d531e223951fc9619b90,59dcf4264edaa325fca1d47b091102a06fb7b132d4e996d691807cfa00baa862
puella-historia:eec57ced6f4396fb,ピュエラ・ヒストリア,魔法少女历史篇,現代神浜編,現代神滨篇,7,30,eec57ced6f4396fbfb9e662e40bff499d7575350c7d8c3b23b1c9dfc705250f4,a980f0f21b8ac96d072803d193310f4e6d967f8b4a0338cd5223612f4049b39e
puella-historia:65add47970faeac1,ピュエラ・ヒストリア,魔法少女历史篇,神浜の戦神子編,神滨的战神子篇,47,99,65add47970faeac106b981a900b4049fb955b0ff1bb10b49ff898efaf4c58d89,bcb2b7ba531b73159680355976599d695ec313b9e380d5e3114c553b34021cf6
puella-historia:be71e856858dc363,ピュエラ・ヒストリア,魔法少女历史篇,邪馬台国の跡目編,邪馬台国的跡目篇,1,1,be71e856858dc36338ed7554fbd4057e93a477feb9710f5419cbb45de0431d72,dab00621942d42ae0c6b9632e3578385e2f3eeee5198a3bf6c803f244074d533
mirrors:867c6a6d4c0d283a,ミラーズ,镜层故事,第10鏡層,第10镜层,1,2,867c6a6d4c0d283a2fe7a3fcca1c44545a11b90ea9418759df20c17825edaca3,6741349fb409b542b00cf90a3b53076055c69f48936d4287f5d538dfe9ec210b
mirrors:eaff8b77cb5aa4ea,ミラーズ,镜层故事,第11鏡層,第11镜层,1,2,eaff8b77cb5aa4eaf6f939be41aa9c82bf223a201b9ca25d491d5d0b1cf291ed,bc5c4fd73530e58e36f1cb535524440e0a9138c42685f216e90137d929b60c82
mirrors:935aacbdcb8749bb,ミラーズ,镜层故事,第12鏡層,第12镜层,1,3,935aacbdcb8749bb73768715709d3d94ea950bc0765103c00bc523617f06b0a5,8d55383aff763542897f0248aff816cb8ad2683de71fd38f724fb5a0463eedeb
mirrors:744ce3688542c6ee,ミラーズ,镜层故事,第13鏡層,第13镜层,1,1,744ce3688542c6ee534e42201e066c178938e3bc6e4858ad50f5819372e628e3,8be2f96a4dbd5fdfe6b37199c11cac8a4b81025261e0ba2cb9b993a39a2683ba
mirrors:85ff2d22073ea8f4,ミラーズ,镜层故事,第14鏡層,第14镜层,1,2,85ff2d22073ea8f437c31707f219790c21da06dba4e51738c94a5f5de01b6f5b,497db8765c2304f3f4bd471d07f30007d042901c3fce2db365ace254c09de025
mirrors:81ce042fac41eca9,ミラーズ,镜层故事,第15鏡層,第15镜层,1,1,81ce042fac41eca9b44a290a840c0b7b1af11febfbdfe5d4931772154d141eaa,e213d31f98ffca9ed13361c548a405a3f293d0e9b74e9d4a87c1dc50ddb71269
mirrors:0487ce5dca654bc5,ミラーズ,镜层故事,第16鏡層,第16镜层,1,1,0487ce5dca654bc51f39987b5009947aa3bd07f0407fa68d62e11813eedb8d4c,d0feccc6e42c8ecb83596d43381e5730f820b5f18711951592a9133994a57a58
mirrors:82664200e8855d1f,ミラーズ,镜层故事,第17鏡層,第17镜层,1,1,82664200e8855d1ffafa594624fad278ac3e548ad4bfdc4b774e178636eac27e,98580b8851a67be046dfcc090330d6b8b642842e10cfa079ea1a579ee0b5327c
mirrors:dce1601f87e34eed,ミラーズ,镜层故事,第18鏡層,第18镜层,1,1,dce1601f87e34eedf56d40e7506c6e7978dc1f7eeaf014bff802cf727332aba7,82fe04d19713d1d2b199d7a715d5e95d5762fb3683c231075badb158026b61d7
mirrors:03dc13d1a5f0f70b,ミラーズ,镜层故事,第19鏡層,第19镜层,1,4,03dc13d1a5f0f70be2750f5bfced44bc310550c09a10b1a6c3548afc546b646b,6af5551097a05bee218e7a2bf838b16c211011cc4f10ee205d2a38c4247fa929
mirrors:f35ff4acc0571581,ミラーズ,镜层故事,第1鏡層,第1镜层,1,3,f35ff4acc0571581763cf4577bdf3153f6fd68575524903e77e8aa0d672da3fc,a215133ba04bef9fd3c386538bcabb88ba7b7eb1fe11119779ef1fb074401d50
mirrors:20d438bf43619ebd,ミラーズ,镜层故事,第20鏡層,第20镜层,1,4,20d438bf43619ebd26e93143f37ff75a46782687d559760041379924481c0361,8f06f96576432eb9c5848ec688e730db060259a0ff5682ffa1cfab3658ed6303
mirrors:67ce98aedf2e1ffe,ミラーズ,镜层故事,第21鏡層,第21镜层,1,3,67ce98aedf2e1ffe0145775f45cd935ba59d4d8b1be32a6c59122fc4c0ab8d40,3bdb3dcef4bb706b6aece58d8085a0d9b5c24f191795dd0443a144934b7f41ca
mirrors:039c0d6fe6942d67,ミラーズ,镜层故事,第22鏡層,第22镜层,1,3,039c0d6fe6942d67920548890e3ce599e54fd8e339b76c7ae75dbc7c834f0d6c,229fb97ce31b61464fabf0af5721c59e52e1a2e3ac85fc49bb96aaa6865640c4
mirrors:db42fd359cf53e51,ミラーズ,镜层故事,第23鏡層,第23镜层,1,2,db42fd359cf53e5195a57022044d151f0c54180a44c7092e83bb2124d1514824,b092e921be582d1ffa074974206b04095f48aff1a5f9b9555239b25446cc32b4
mirrors:d2d48d026388d7d0,ミラーズ,镜层故事,第24鏡層,第24镜层,1,1,d2d48d026388d7d0b2aa69c391f607f76cb1f9d5383209739189f7e3389fc359,ea5fb378fd4526e72290bfb902d53ab6c43795cfa1004cb6ec87e27d8e0b231d
mirrors:c661f7730d9eb984,ミラーズ,镜层故事,第25鏡層,第25镜层,1,2,c661f7730d9eb9840ae227aa8827d9b437cb781d23e6193195afbde6ee0df10a,ab1743a655884887f4ddbfd62ce8cc1ded5b58e0e53b716ef15c4b69f065c599
mirrors:4f136d181597c2d1,ミラーズ,镜层故事,第26鏡層,第26镜层,1,2,4f136d181597c2d181aa11838810eadbe1cc780dcb22a8bec22c0bedfc7a0840,e8f5d93f3d90d0eb5cd300eeb7560d5595b80efad56055151f96e482eed28096
mirrors:72e12a7c58daff3d,ミラーズ,镜层故事,第27鏡層,第27镜层,1,3,72e12a7c58daff3d746cbc84457878184c17aed95a5a8adf7116798aa47cf36d,67a4ac087338ec37424b8fe7f582da9c5b467a34e1adad357445048a35342204
mirrors:0779fd732ae48367,ミラーズ,镜层故事,第28鏡層,第28镜层,1,2,0779fd732ae48367b36f5a8c303441473253a7fcaabbf8a4da8cafeeffd7f4b9,c0284bbe26f050b51863cef175f382983bd096502834633a668796747be3cc15
mirrors:ce36406582689b62,ミラーズ,镜层故事,第29鏡層,第29镜层,1,3,ce36406582689b6230866d42aa0815c6055fe6fc87dcb752b94fe8d4f4b1667e,b13f5161befb985ceae92aa926df4bcc3b841b7273aafc09710b0fa7f6c7501d
mirrors:e566c5bf92b56dca,ミラーズ,镜层故事,第2鏡層,第2镜层,1,1,e566c5bf92b56dca9519e0ca82965567e8a46ab6cec4555747e756eb53aa6038,6e8933bdfaaa4f21fb0544a40ab18dbb9d0fec6e0f6513fdd3f6dd293195d182
mirrors:323aba5574a42c6d,ミラーズ,镜层故事,第30鏡層,第30镜层,1,2,323aba5574a42c6d59190d658cf18697b2a01363eacb6345b0309e3a8f3d24b6,7e8799d49b5b892ec29074352b507d8480f12d8f034477ebaf531889ab520541
mirrors:b6322e700d85e9e1,ミラーズ,镜层故事,第31鏡層,第31镜层,1,2,b6322e700d85e9e191487d88eb49c5cf461859e0ca13cbc81a9337ec220b977c,d2ac8c51d3b9d1b13656a841700b52a5b196157f04f471a5d24116c38959388b
mirrors:874af3ed57e3513d,ミラーズ,镜层故事,第32鏡層,第32镜层,1,3,874af3ed57e3513d844ad946bcb3f72e7ddd2094aeb22cd3d2f2c0ff9d3bb16a,a506cb2244d8e6b85e4f9cf0ea942263eb3b76e4fe9d42c75764a39cc25aec8b
mirrors:09fbd5266634eb7b,ミラーズ,镜层故事,第33鏡層,第33镜层,1,2,09fbd5266634eb7ba045b6d494a655f59cf02458ac27510c867f4e5c65638a7f,46f4fed9f36f9a7d182e45899ddce77116e673278287a3ad139f2ec5466c5b45
mirrors:8f509638530507eb,ミラーズ,镜层故事,第34鏡層,第34镜层,1,1,8f509638530507ebe84884a3802dcc9e6767fc7e691e5e33cb2279b26b642d1f,1aa401ac17e6bf757b3f1322c23a1458b419575c99f459497f927db55cfdae45
mirrors:816fe5ce7ae9f8f8,ミラーズ,镜层故事,第35鏡層,第35镜层,1,1,816fe5ce7ae9f8f88771450d004933ee6760f3cc486620aec4b30da47899607f,651fd3374c4647b30624cc59f8b80baafbbde4eb81e61ebd88045a1846d7ab61
mirrors:a907c52c127b5b79,ミラーズ,镜层故事,第36鏡層,第36镜层,1,1,a907c52c127b5b7995ac57b8a05200e55f630a3bc9ff7a3d3017765ea35fe6eb,8c67ce8e7aee05c21292fe2136a0cb8b8871c508db38d9217a729a157464e5b5
mirrors:4985a058c0c8a327,ミラーズ,镜层故事,第3鏡層,第3镜层,1,2,4985a058c0c8a327b58010d73e606311659e9ad86f7e4838415c330df0127a65,c4209fb815f808a65fa1266e9ce4769f0edccd7b1dc0c56edd76fe55afd73f00
mirrors:ae025197d016cdf1,ミラーズ,镜层故事,第4鏡層,第4镜层,1,1,ae025197d016cdf10c97ee34d90a4b10bb927ea933de923bd905bc3f187959ef,35b76ec56091f3edc37744776d0c596345dafd74559617a306bd5cd43f634fc0
mirrors:9425ddd43da94b01,ミラーズ,镜层故事,第5鏡層,第5镜层,1,1,9425ddd43da94b0180e032554920c71154a826ce82bc8ffdca782660cf74c6d9,cdc348b2b8e77c9dc208f3319a9fa599075f09067ae887977d6762a9b8ee3a15
mirrors:0273c737b780d254,ミラーズ,镜层故事,第6鏡層,第6镜层,1,1,0273c737b780d25489f00972fe3883cdcf47f10e430ea604900bfd3c57a2b493,cd0a6b73c7ccdbd056eefb4d7dcc56e7f57d08944641bcd7225107f4c3ad8ec5
mirrors:aae2067449247a0a,ミラーズ,镜层故事,第7鏡層,第7镜层,1,1,aae2067449247a0aa366ed22ed22616a875c67c8219bf80804ad312517717c62,1144447aee57c619d99f1429d3515dbc414667c741a94d29ce906c4ff7675a4a
mirrors:54efec723422bed2,ミラーズ,镜层故事,第8鏡層,第8镜层,1,1,54efec723422bed2a89d607fb1d0c10e258aa4fd3c60c38a09bab45a9b226e13,d53598f80cb7d64e2c11c6c1ad3644dbb635c9913af37b02ae9548c3bb2de350
mirrors:5dff30af9d6bcb9b,ミラーズ,镜层故事,第9鏡層,第9镜层,1,1,5dff30af9d6bcb9bc7d3d961d721c7f2d8e853246254ddeaf945b1431c97a6f3,32106c1f6900be59ae1b7dcd7a0a9ea62dd8040a40af80736712eda224341912
main-1:8934fe1033ceafcd,メイン【第1部】,主线【第一部】,10章,第10章,5,155,8934fe1033ceafcdae671c27a489e3fe704cadf652b0dfbfb2ba26fb6e62601a,a351a6fb74c9f3e28fa7ff64dfa4896d23b1e8033b84c12ab142e9fba80b38f5
main-1:b13cf83dd5df8131,メイン【第1部】,主线【第一部】,1章,第1章,3,24,b13cf83dd5df8131703f4eade41e534c40d274b4818d8ec4942fb99f4d8677cb,b4630679bbeddcd0aea1e42d4e1e025b654b7e3319b2df27b6ddeb386253bfa1
main-1:2e586422f93d834f,メイン【第1部】,主线【第一部】,2章,第2章,5,38,2e586422f93d834ffd9c22013782875294eb406352a8e2332bdfe3329d3be238,111e880c285a9c7ab37970d3221c71e5f1ac0f0be1e5c8afa92871da04a6c03e
main-1:53b32b8f9da79bfd,メイン【第1部】,主线【第一部】,3章,第3章,7,30,53b32b8f9da79bfd24194789e6344fc4c984fd14c94068f24bae7ab32d668677,9cb3dccd034c5464c5516ad7dcc28a3043a164ac7d8cfa8a254fdfae01855e70
main-1:b9b65077144448e5,メイン【第1部】,主线【第一部】,4章,第4章,7,33,b9b65077144448e517f23fe0ff3f1b0361de19107641f23b3d3e9e39ba1ed95f,0478eba9fb0b749957b5e43316f60b48f0a98d6eebbd47b959697fa89fd266fb
main-1:e7becc12d9c4d2d5,メイン【第1部】,主线【第一部】,5章,第5章,7,51,e7becc12d9c4d2d54761991dcc7c579851bc3ee43f966c16641fe0fc6ec16bb1,f166cc2e21f7b2b9e88e823963548ce9ec61abad0a2c89d3137e35fac07f240f
main-1:a9f005cc131072aa,メイン【第1部】,主线【第一部】,6章,第6章,7,94,a9f005cc131072aace5614de9ea06091f582d105b57560aa78d97830867e6c7b,21934142a69afc174a5c7498a6a1af707599d797b631602348b8a6a21eb1ce97
main-1:34e07c5b3e6cea39,メイン【第1部】,主线【第一部】,7章,第7章,18,86,34e07c5b3e6cea391f2d3c64bc2817cbc2549d4c0c3a88813c27852dd17ffdbc,31b2110ce5a6324c212b2e669b007110e5399d646d47e6bc8cfbce4629f1d944
main-1:0ddfb4041a3b065a,メイン【第1部】,主线【第一部】,8章,第8章,64,124,0ddfb4041a3b065a3e16b3164b21a14693a0afc21cb17dd65fbf6831f7157d79,cf0cd22e0bec31727cd9c4de5779a7e86517f1e71a75b2314c49468eb9b0b0c3
main-1:d81803e174cedae1,メイン【第1部】,主线【第一部】,9章,第9章,46,94,d81803e174cedae16aa514b9cfb8813fd9bb598e4c37dc818d26c2e1cc008f11,8081f0b300d9a9582e9d93a02aed36ff9c38c33c35178ff7db633cc9d3817823
main-1:e0507be8d08c9723,メイン【第1部】,主线【第一部】,プロローグ,序章,1,2,e0507be8d08c972306a9228baef23edd6fc601b24fb620abad38bfc4ce5c88d2,2bc8a40b6938edebb60923a91941721fad684079aeede2394a546cb683a8ec73
main-2:813aae7759bd9888,メイン【第2部】,主线【第二部】,10章,第10章,5,114,813aae7759bd98884c2340e47b26bc9d0fcabf5e0d46432d5b120e7eb4385689,a351a6fb74c9f3e28fa7ff64dfa4896d23b1e8033b84c12ab142e9fba80b38f5
main-2:6bf71c9a5a3bfd02,メイン【第2部】,主线【第二部】,11章,第11章,5,79,6bf71c9a5a3bfd02d6446bb627965431f22dcb96f88ebdd10ba8c2a289eedae2,cdbbdda9a6731f613dd7c4ce2db4de6f88067ca6add6530a62732527f3d7a81c
main-2:e2e1a1c65f131296,メイン【第2部】,主线【第二部】,12章,第12章,6,123,e2e1a1c65f13129695415ac9cc70aae162314c5f9b0a4915140a4ac335319b42,b51631472b06bd35269cf4b1c2924c624089c5519aeb7ebd585b12a5ab913e50
main-2:a93d82412d1f876e,メイン【第2部】,主线【第二部】,1章,第1章,4,99,a93d82412d1f876e374c664de6fc6333f9a3b4b894d5672a78327e148711825d,e408f0130b1cccabc028b34e1b5b1f043557447dcdcad86c301778a4996da465
main-2:28b30325f52148fc,メイン【第2部】,主线【第二部】,2章,第2章,4,148,28b30325f52148fc1e37e2a49731060e69b12c63394cb90f6ec767c9d89d98e1,3b8e8796e8210ab068536e722553ee5129729db69cfd8cc4d429f531395c4a98
main-2:cf266564b5eae399,メイン【第2部】,主线【第二部】,3章,第3章,5,151,cf266564b5eae399b69d87fe1cd33b547bbb802a3465480ae9dcb2849db8fd53,f33d30aee1e49fa6a634ff17f788f8831785afcaf13e91697e269d7b743021eb
main-2:1a14da352c2d3ab2,メイン【第2部】,主线【第二部】,4章,第4章,5,118,1a14da352c2d3ab2f5561a1683b417dcc61cbc2d5b4c8730d240ee7776c9a723,01f86b28252d906db7e4c4e05712d6b9a6f830078ec073598660b620662eba9d
main-2:d85410782bcf7bd2,メイン【第2部】,主线【第二部】,5章,第5章,5,164,d85410782bcf7bd21fb62b5f800c2737cc0a1d29c89c633b720f29fca3a50e78,3c2dd1c4bda767893f8a1e4dc71244a1aeb077d4c911f20cc1b384cdc94af507
main-2:e71d774856e9b5a5,メイン【第2部】,主线【第二部】,6章,第6章,5,118,e71d774856e9b5a5237db532845a98d04dbaf7493db1d649efbab8397252013b,427230a15d46e5b4d57df822c679c3e9fd9cb423c045f2508284569f6e018a0e
main-2:3473fcc4deafc4f5,メイン【第2部】,主线【第二部】,7章,第7章,5,149,3473fcc4deafc4f5a23f10f25e6b55ccd96de18249cead9d2ef063a4bd3f404f,55756af713a78faa4fd0b263959080e90767ae0519ecc42d05fabda5f56f7ffe
main-2:e4607a78ab4b8dd9,メイン【第2部】,主线【第二部】,8章,第8章,60,134,e4607a78ab4b8dd95db32d68bb36d19ae4bcbf35da55f73e7145fa3f51dcd33d,57f81979bb0decb33fdfe8107bc1cbf2dd1c7c93e0af410ba4dfcf22010d9a42
main-2:dd2bcb91a2a0d3eb,メイン【第2部】,主线【第二部】,9章,第9章,5,93,dd2bcb91a2a0d3eb5c608ca905837d612a4e9aaac792321a84156fd1659d6034,1395827cd2c58afbf0177922b8742906d420d065b788d4e3a2e355c824452699
main-2:c229666e2f0e8fc5,メイン【第2部】,主线【第二部】,序章,序章,1,7,c229666e2f0e8fc5ce855fde7cede0ed91c124583e6ab9cab43513f6c162c6e5,f206749f45530931ad2c67ececc154875ab186646a08e031a85ea152e568dd21
memoria:e3a08928d68b0161,メモリア,记忆结晶资料,No.1 薔薇園の魔女の手下 (Anthony),No.1 薔薇園的魔女的手下 (Anthony),1,1,e3a08928d68b016126d61e925b270164cccf30475d98d346cda2f5f8f66fa2e4,93ac37f90d89386a93f7ab2caadbd9fc9cc39defd5bbe65c854a2ba7d2540467
memoria:4e162d56c549928e,メモリア,记忆结晶资料,No.10 芸術家の魔女の手下,No.10 艺术家的魔女的手下,1,1,4e162d56c549928e7b34adc882810a78225f778f21476a487363a2ad1c7c3f2a,27fde645870bc118eb8f3aeae5989a7c06c65ba2aa7be4e1ba5a72b3c9e4024a
memoria:1f851afec4aec2fe,メモリア,记忆结晶资料,No.100 君と、ここで,"No.100 与你,在此",1,1,1f851afec4aec2feac5b42c589193abc44adbf618abebc62a7a07d18b632db09,02c3725d5599f14b0c1bba5b291cbb21310da6fe4a1e71bdda0fe4740789d9e5
memoria:ffe20c6d8979cb3c,メモリア,记忆结晶资料,No.1000 黄昏時,No.1000 黄昏時,1,1,ffe20c6d8979cb3c593db65d211731d21974ab7323edafccfcab7e0692feced2,6c340b5b892071d1ae2e6a50c01797460f4323b25b7cc841305c0a2a1a2996d2
memoria:c8ede7f411bd8e3a,メモリア,记忆结晶资料,No.1001 この道はこの先も,No.1001 从今以后也要走下去,1,1,c8ede7f411bd8e3a865e58d0da62fe628865d76d0e0e1ca487e90952f74a5809,76f069e272a62735063201ca16702f81cb5afd18a3dbfbcf171dfb4ed58381ff
memoria:424b9dc149c47c63,メモリア,记忆结晶资料,No.1002 いつかどこかの私たち,No.1002 何时何处的我们,1,1,424b9dc149c47c6333ee3b39bcebf78847a4acde73bb191fcea5767ff794c5ce,7a2bd9519ff1fa176528b2ccb1b0ba72a22d90256e274f7bbfdfc34d89a37a47
memoria:3c9f5008b7fe33d2,メモリア,记忆结晶资料,No.1003 心電図の魔女,No.1003 心電図的魔女,1,1,3c9f5008b7fe33d22df5647d292d08c6f9d3ff3dbc4052a20b0f92bb38b997fa,659d4c567fb6bfd014d97836488826f1d00dd70db0f09da0cc9c96085db522bf
memoria:5dac666746751000,メモリア,记忆结晶资料,No.1004 ヘビイチゴの魔女,No.1004 蛇莓的魔女,1,1,5dac666746751000939827c022ffb6cd3653da581a2b9650fe686c6bb7d5fa2a,e254a89f962227e2a8bbb0701076634b6e129617f34e843959d1cc823c788647
memoria:3f28f63020759e44,メモリア,记忆结晶资料,No.1005 スモッグの魔女,No.1005 烟雾的魔女,1,1,3f28f63020759e44e9003be79766210220df67de7991cb6c75faf48b27923007,e8134501d0bc02be20df4d1b5157d2b6a34984a69c19be5ea14a99518246e621
memoria:6b42308f761c119c,メモリア,记忆结晶资料,No.1006 風天の魔女,No.1006 風天的魔女,1,1,6b42308f761c119c2d842178b92f08a5ef1f3a8d5a1eb3494d261f3212942f2b,495576d40fa44af6619dc05d291c0e88fb5d36c4c3c355aba5db13fdb9402c38
memoria:889a23ba6167bf78,メモリア,记忆结晶资料,No.1007 ゴルゲットの魔女,No.1007 颈甲的魔女,1,1,889a23ba6167bf789efbb2b40557581620727d3d73eaa8bcd2e7410942d04f79,51475abae8b8062301d4ec4a9da9fe78cfb2c07da862ef3b8ecafcc32e28fb33
memoria:485219133c42b602,メモリア,记忆结晶资料,No.1008 メガホンの魔女,No.1008 喊话器的魔女,1,1,485219133c42b602c47e82bab33f9bc61de879815e14b7c7df392f24ab4ff442,8fd0d5dcb1f97fecebb816a946d2cf47806c83c5245c439b686a921ba55d8dfe
memoria:845e2724d4c6d59d,メモリア,记忆结晶资料,No.1009 幕間の夢,No.1009 幕间的梦,1,1,845e2724d4c6d59da13ad0b91548bd817dd10ee831b84974f1bec3f99b35bb2c,88652776db1eb693832cf812419ee9eedfc1e764f2dbecfc0c0564fc465ea1ff
memoria:330e31c93a469d08,メモリア,记忆结晶资料,No.101 光を知った日,No.101 知晓光明之日,1,1,330e31c93a469d0860374ebd82206429bb8fffa24a21148b22e3fcb249391b2d,418b00cc5ecc2b0649ed449b09f2edf3f0ce8b0d807c4130fcd770a3638fd17a
memoria:9e6e7c5532746949,メモリア,记忆结晶资料,No.1010 ドッペル炸裂！,No.1010 ドッペル炸裂！,1,1,9e6e7c553274694980cb25c17a1acbddfd6ce0949ac02f8b53d7e6a73bbd6246,25f50081ae32eb7b4c841d33b51b9c0245e57d448a92aca3eeacb3e549e406b0
